,layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,warning,weak_rank_loss,xmax,xmin
39,143,Linear,0.010155232880603382,5120,20480,4.0,3.003974724177116,5.6705890056976225,-1.0825283206365592,True,77.25,LAYER_TYPE.DENSE,6.817400098034571,4.4,1.888,gpt_neox.layers.9.mlp.dense_4h_to_h,0,25000.0,5120,1023,5120,1,0.0626548107725421,77.25,323.5,success,8.7890625,,0,77.25,6.4765625
40,152,Linear,0.007478212362449499,5120,15360,3.0,3.1399132290560337,8.33426187165459,-1.0664551458683846,True,450.2,LAYER_TYPE.DENSE,8.438002339009014,4.426,2.654,gpt_neox.layers.10.attention.query_key_value,0,26620.0,5120,468,5120,1,0.09891752400519545,450.2,59.12,success,21.21875,,0,450.25,11.1796875
41,153,Linear,0.04269280744353976,5120,5120,1.0,3.525700552971731,4.513860766548769,-1.0560075822690713,True,19.08,LAYER_TYPE.DENSE,5.680650410438782,3.803,1.28,gpt_neox.layers.10.attention.dense,0,6350.0,5120,400,5120,1,0.12628502764858657,19.08,333.0,success,4.3671875,,4,19.078125,3.77734375
42,156,Linear,0.01281641442585979,5120,20480,4.0,2.9575057062522427,7.890532802227663,-1.0760990507292896,True,465.0,LAYER_TYPE.DENSE,7.988852586106102,4.56,2.668,gpt_neox.layers.10.mlp.dense_h_to_4h,0,36100.0,5120,909,5120,1,0.06492636592564173,465.0,77.6,success,21.5625,,0,465.0,9.953125
43,157,Linear,0.011071396935015354,5120,20480,4.0,3.1868855384261394,5.8478104752956215,-1.0857429555901943,True,68.44,LAYER_TYPE.DENSE,6.993925491766348,4.402,1.835,gpt_neox.layers.10.mlp.dense_4h_to_h,0,25340.0,5120,893,5120,1,0.0732223436684902,68.44,370.2,success,8.2734375,,0,68.4375,7.203125
44,166,Linear,0.010694019641547259,5120,15360,3.0,3.184627419847005,8.484046485686163,-1.065651487129976,True,461.0,LAYER_TYPE.DENSE,8.571626370698931,4.426,2.664,gpt_neox.layers.11.attention.query_key_value,0,26700.0,5120,351,5120,1,0.11660678516402397,461.0,57.94,success,21.46875,,0,461.0,13.0
45,167,Linear,0.055262660595083224,5120,5120,1.0,3.3555004962548782,4.2828507310596935,-1.0560075822690713,True,18.88,LAYER_TYPE.DENSE,5.539331478251792,3.81,1.276,gpt_neox.layers.11.attention.dense,0,6470.0,5120,484,5120,1,0.10706820437522174,18.88,343.0,success,4.34375,,3,18.875,3.494140625
46,170,Linear,0.017160024122969353,5120,20480,4.0,2.9100840256695286,7.741278208909957,-1.0760990507292896,True,457.5,LAYER_TYPE.DENSE,7.850283088373686,4.555,2.66,gpt_neox.layers.11.mlp.dense_h_to_4h,0,35870.0,5120,898,5120,1,0.06374032950031217,457.5,78.44,success,21.390625,,0,457.5,9.953125
47,171,Linear,0.011313219956661458,5120,20480,4.0,2.9723345926077576,5.564419349637765,-1.0825283206365592,True,74.5,LAYER_TYPE.DENSE,6.790845287887857,4.406,1.872,gpt_neox.layers.11.mlp.dense_4h_to_h,0,25570.0,5120,1134,5120,1,0.05856984363190943,74.5,343.2,success,8.6328125,,0,74.5,6.2421875
48,180,Linear,0.006869908448799755,5120,15360,3.0,3.0281186545001124,8.173554649451475,-1.062436852176341,True,501.2,LAYER_TYPE.DENSE,8.315521449633534,4.445,2.7,gpt_neox.layers.12.attention.query_key_value,0,27820.0,5120,385,5120,1,0.10336249761682384,501.2,55.5,success,22.390625,,0,501.25,12.8984375
49,181,Linear,0.06314271955929407,5120,5120,1.0,11.211028445624649,13.707233997970762,-1.0560075822690713,True,16.69,LAYER_TYPE.DENSE,13.947046780296121,3.824,1.223,gpt_neox.layers.12.attention.dense,0,6660.0,5120,19,5120,1,2.34257058442616,16.69,399.0,success,4.0859375,under-trained,4,16.6875,11.0625
50,184,Linear,0.019655829087362575,5120,20480,4.0,2.9502730870119453,7.807851626760129,-1.0769027094676982,True,443.8,LAYER_TYPE.DENSE,7.909113503229622,4.555,2.646,gpt_neox.layers.12.mlp.dense_h_to_4h,0,35840.0,5120,937,5120,1,0.06371264460132772,443.8,80.75,success,21.0625,,0,443.75,9.78125
51,185,Linear,0.012647321947291623,5120,20480,4.0,3.290154042415372,6.140121460015406,-1.0873502730670117,True,73.44,LAYER_TYPE.DENSE,7.098537803152684,4.406,1.866,gpt_neox.layers.12.mlp.dense_4h_to_h,0,25470.0,5120,867,5120,1,0.07777770899260145,73.44,346.8,success,8.5703125,,0,73.4375,7.40234375
52,194,Linear,0.006892252853610059,5120,15360,3.0,2.877969612066839,8.026837121155168,-1.0576148997458887,True,614.0,LAYER_TYPE.DENSE,8.158780000049706,4.453,2.79,gpt_neox.layers.13.attention.query_key_value,0,28370.0,5120,587,5120,1,0.07757820961614507,614.0,46.2,success,24.78125,,0,614.0,10.2109375
53,195,Linear,0.0532568099618832,5120,5120,1.0,3.300763325751297,4.158188174042161,-1.0544002647922537,True,18.2,LAYER_TYPE.DENSE,5.5673173005237695,3.824,1.26,gpt_neox.layers.13.attention.dense,0,6660.0,5120,428,5120,1,0.11121159298309165,18.2,365.8,success,4.265625,,5,18.203125,3.853515625
54,198,Linear,0.02145620995614872,5120,20480,4.0,2.8898281341361836,7.614019829979905,-1.0760990507292896,True,431.8,LAYER_TYPE.DENSE,7.741421595839256,4.555,2.635,gpt_neox.layers.13.mlp.dense_h_to_4h,0,35800.0,5120,909,5120,1,0.06268164255235516,431.8,82.94,success,20.78125,,0,431.75,9.890625
55,199,Linear,0.01008341297748927,5120,20480,4.0,3.0166801465241075,5.971494782230826,-1.083331979374968,True,95.4,LAYER_TYPE.DENSE,6.930491780141094,4.426,1.9795,gpt_neox.layers.13.mlp.dense_4h_to_h,0,26740.0,5120,1078,5120,1,0.061422521699868164,95.4,280.2,success,9.765625,,0,95.375,6.74609375
56,208,Linear,0.006746493659895339,5120,15360,3.0,2.822453814394006,8.03737824489543,-1.053596606053845,True,704.0,LAYER_TYPE.DENSE,8.180953327256649,4.46,2.848,gpt_neox.layers.14.attention.query_key_value,0,28940.0,5120,671,5120,1,0.07035504917389508,704.0,41.12,success,26.53125,,0,704.0,9.453125
57,209,Linear,0.06085360846321736,5120,5120,1.0,3.3003059746387713,4.106044737978315,-1.0552039235306625,True,17.53,LAYER_TYPE.DENSE,5.4691996799874065,3.805,1.244,gpt_neox.layers.14.attention.dense,0,6390.0,5120,480,5120,1,0.1049941226227968,17.53,364.5,success,4.1875,,4,17.53125,3.46875
58,212,Linear,0.025903135442879144,5120,20480,4.0,2.872727780709063,7.557742813701383,-1.0769027094676982,True,427.2,LAYER_TYPE.DENSE,7.683995567901634,4.56,2.63,gpt_neox.layers.14.mlp.dense_h_to_4h,0,36060.0,5120,961,5120,1,0.0604105735712601,427.2,84.44,success,20.671875,,0,427.25,9.6953125
59,213,Linear,0.01117886877813834,5120,20480,4.0,2.9764978783320686,6.028570898106162,-1.0825283206365592,True,106.2,LAYER_TYPE.DENSE,6.914870889287914,4.438,2.025,gpt_neox.layers.14.mlp.dense_4h_to_h,0,27360.0,5120,1080,5120,1,0.0601429151568653,106.2,257.8,success,10.3046875,,0,106.1875,6.87109375
60,222,Linear,0.015781821010453445,5120,15360,3.0,2.719151157009878,8.205251049961449,-1.0383270900240793,True,1040.0,LAYER_TYPE.DENSE,8.353816794199098,4.5,3.018,gpt_neox.layers.15.attention.query_key_value,0,31700.0,5120,901,5120,1,0.057273228940028106,1040.0,30.48,success,32.25,,0,1040.0,8.2578125
61,223,Linear,0.06225854990857005,5120,5120,1.0,4.304388516768661,5.128275381306413,-1.0584185584842973,True,15.55,LAYER_TYPE.DENSE,6.2753030002492585,3.81,1.191,gpt_neox.layers.15.attention.dense,0,6468.0,5120,238,5120,1,0.21419169406324598,15.55,416.0,success,3.943359375,,4,15.546875,4.984375
62,226,Linear,0.021347836896736805,5120,20480,4.0,2.855483779231,7.562570321557102,-1.0752953919908808,True,444.2,LAYER_TYPE.DENSE,7.695516562620148,4.566,2.648,gpt_neox.layers.15.mlp.dense_h_to_4h,0,36860.0,5120,906,5120,1,0.061644319574068136,444.2,83.0,success,21.078125,,0,444.25,10.1875
63,227,Linear,0.010061452219387701,5120,20480,4.0,2.9188979446421435,5.752281301062349,-1.0809210031597418,True,93.4,LAYER_TYPE.DENSE,6.908263796429367,4.453,1.971,gpt_neox.layers.15.mlp.dense_4h_to_h,0,28420.0,5120,1094,5120,1,0.05801539008095032,93.4,304.2,success,9.6640625,,0,93.375,7.00390625
64,236,Linear,0.015939619125238336,5120,15360,3.0,2.5748474706109747,8.12686232911589,-1.018235621563861,True,1430.0,LAYER_TYPE.DENSE,8.334114723660354,4.547,3.156,gpt_neox.layers.16.attention.query_key_value,0,35300.0,5120,1023,5120,1,0.049238031336580036,1430.0,24.69,success,37.8125,,0,1430.0,7.71484375
65,237,Linear,0.05800721708739398,5120,5120,1.0,3.986713022319774,4.975604729027999,-1.0560075822690713,True,17.7,LAYER_TYPE.DENSE,6.073232890423725,3.805,1.248,gpt_neox.layers.16.attention.dense,0,6376.0,5120,240,5120,1,0.19279149658908842,17.7,360.2,success,4.20703125,,5,17.703125,4.90625
66,240,Linear,0.0259325043165628,5120,20480,4.0,2.893898027439983,7.664308057048079,-1.0760990507292896,True,445.5,LAYER_TYPE.DENSE,7.791471938419263,4.58,2.648,gpt_neox.layers.16.mlp.dense_h_to_4h,0,37860.0,5120,887,5120,1,0.06359087221110747,445.5,85.0,success,21.109375,,0,445.5,10.6796875
67,241,Linear,0.008951519776997707,5120,20480,4.0,3.110919829382157,6.0790532994079065,-1.0841356381133769,True,89.94,LAYER_TYPE.DENSE,7.139503543579625,4.46,1.954,gpt_neox.layers.16.mlp.dense_4h_to_h,0,28880.0,5120,1029,5120,1,0.0658057816607279,89.94,321.0,success,9.484375,,0,89.9375,7.54296875
68,250,Linear,0.02044757183735879,5120,15360,3.0,2.4934115422243144,8.054888068044953,-1.0053770817493213,True,1699.0,LAYER_TYPE.DENSE,8.2960624366107,4.59,3.23,gpt_neox.layers.17.attention.query_key_value,0,38940.0,5120,1177,5120,1,0.04353026110244738,1699.0,22.92,success,41.21875,,0,1699.0,7.22265625
69,251,Linear,0.04905469165735521,5120,5120,1.0,10.586023871432682,12.126373048037632,-1.062436852176341,True,13.99,LAYER_TYPE.DENSE,12.230873538270899,3.78,1.1455,gpt_neox.layers.17.attention.dense,0,6028.0,5120,19,5120,1,2.259447494702057,13.99,430.8,success,3.740234375,under-trained,5,13.9921875,8.296875
70,254,Linear,0.027068286756332383,5120,20480,4.0,2.8660626514738,7.596185582128802,-1.0760990507292896,True,446.2,LAYER_TYPE.DENSE,7.735718334478132,4.59,2.65,gpt_neox.layers.17.mlp.dense_h_to_4h,0,38800.0,5120,920,5120,1,0.06152226372574959,446.2,86.94,success,21.125,,0,446.25,10.71875
71,255,Linear,0.008862404316974826,5120,20480,4.0,2.9920111487001684,5.916818921990079,-1.0817246618981506,True,95.06,LAYER_TYPE.DENSE,7.102883946490871,4.48,1.978,gpt_neox.layers.17.mlp.dense_4h_to_h,0,30370.0,5120,1074,5120,1,0.060784048681088665,95.06,319.5,success,9.75,,0,95.0625,7.62890625
72,264,Linear,0.028330993355344725,5120,15360,3.0,2.4616986968331593,8.096680870052813,-0.9909112244579641,True,1942.0,LAYER_TYPE.DENSE,8.402858717670041,4.62,3.29,gpt_neox.layers.18.attention.query_key_value,0,41950.0,5120,1307,5120,1,0.040431519747309644,1942.0,21.61,success,44.0625,,0,1942.0,6.8203125
73,265,Linear,0.04309637185870008,5120,5120,1.0,13.264538887872813,15.259401181556811,-1.0616331934379324,True,14.125,LAYER_TYPE.DENSE,15.299489446243559,3.777,1.15,gpt_neox.layers.18.attention.dense,0,5976.0,5120,22,5120,1,2.6148084766657256,14.125,423.0,success,3.7578125,under-trained,5,14.125,8.625
74,268,Linear,0.02789521326334654,5120,20480,4.0,2.9903308455548006,7.896342389043145,-1.0769027094676982,True,437.0,LAYER_TYPE.DENSE,8.019463196313373,4.598,2.64,gpt_neox.layers.18.mlp.dense_h_to_4h,0,39550.0,5120,629,5120,1,0.07935968784762998,437.0,90.5,success,20.90625,,0,437.0,13.7265625
75,269,Linear,0.009072215905387981,5120,20480,4.0,3.1564653168519836,6.22045606387432,-1.0849392968517855,True,93.4,LAYER_TYPE.DENSE,7.3004110368793755,4.5,1.971,gpt_neox.layers.18.mlp.dense_4h_to_h,0,31520.0,5120,947,5120,1,0.07007570700714132,93.4,337.5,success,9.6640625,,0,93.375,8.640625
76,278,Linear,0.01839448910831054,5120,15360,3.0,2.360437712704906,7.703694175644332,-0.9780526846434244,True,1838.0,LAYER_TYPE.DENSE,8.170338735181083,4.64,3.264,gpt_neox.layers.19.attention.query_key_value,0,43700.0,5120,1318,5120,1,0.03747321522088424,1838.0,23.78,success,42.875,,0,1838.0,6.4765625
77,279,Linear,0.0420749998379073,5120,5120,1.0,8.45058755377595,9.267587717666398,-1.0648478283915672,True,12.5,LAYER_TYPE.DENSE,9.454628140519992,3.748,1.097,gpt_neox.layers.19.attention.dense,0,5600.0,5120,37,5120,1,1.2248690486706655,12.5,448.0,success,3.53515625,under-trained,3,12.5,6.25
78,282,Linear,0.02860614394052924,5120,20480,4.0,2.8956629814649464,7.612426509866832,-1.0760990507292896,True,426.0,LAYER_TYPE.DENSE,7.776036722913106,4.605,2.629,gpt_neox.layers.19.mlp.dense_h_to_4h,0,40300.0,5120,908,5120,1,0.06290978558676952,426.0,94.56,success,20.640625,,0,426.0,11.2890625
